Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA cycles file,AA graph file,Run metadata JSON,Sample metadata JSON,All genes
ABC1_LUNG,4,ABC1_LUNG_amplicon4_ecDNA_1,ecDNA,"['chr20:537320-1408502', 'chr20:1410170-1580396', 'chr20:1613533-1804925']",['CSNK2A1'],0.6889152467355106,1232800.0,9.228803797956914,10.71791704169338,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ABC1_LUNG_amplicon4_ecDNA_1_intervals.bed,samples/ABC1_LUNG/ABC1_LUNG_CNV_CALLS.bed,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon4.png,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon4.pdf,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon4_cycles.txt,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon4_graph.txt,Not Provided,Not Provided,"['ANGPT4', 'C20orf202', 'CSNK2A1', 'FAM110A', 'FKBP1A', 'FKBP1A-SDCBP2', 'NSFL1C', 'PSMF1', 'RAD21L1', 'RSPO4', 'SCRT2', 'SDCBP2', 'SDCBP2-AS1', 'SIRPB1', 'SIRPB2', 'SIRPB3P', 'SIRPD', 'SIRPG', 'SIRPG-AS1', 'SLC52A3', 'SNPH', 'SRXN1', 'TCF15', 'TMEM74B']"
ABC1_LUNG,5,ABC1_LUNG_amplicon5_Complex-non-cyclic_1,Complex-non-cyclic,"['chr20:23285121-23751110', 'chr20:23764289-23794901']",[],0.36940153140451504,496601.0,7.944211897048816,7.944211897048816,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ABC1_LUNG_amplicon5_Complex-non-cyclic_1_intervals.bed,samples/ABC1_LUNG/ABC1_LUNG_CNV_CALLS.bed,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon5.png,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon5.pdf,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon5_cycles.txt,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon5_graph.txt,Not Provided,Not Provided,"['CST1', 'CST11', 'CST13P', 'CST3', 'CST4', 'CST8', 'CST9', 'CST9L', 'CSTL1', 'GZF1', 'NAPB', 'NXT1']"
ABC1_LUNG,6,ABC1_LUNG_amplicon6_BFB_1,BFB,['chr20:24151127-24533510'],[],0.9705964727574107,382383.0,5.38090268240775,14.291864996370983,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ABC1_LUNG_amplicon6_BFB_1_intervals.bed,samples/ABC1_LUNG/ABC1_LUNG_CNV_CALLS.bed,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon6.png,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon6.pdf,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon6_cycles.txt,samples/ABC1_LUNG/ABC1_LUNG_AA_results/ABC1_LUNG_amplicon6_graph.txt,Not Provided,Not Provided,['SYNDIG1']
ACHN_KIDNEY,NA,ACHN_KIDNEY_NA,NA,[],[],NA,NA,NA,NA,NA,GRCh38,kidney,cell line,Not Provided,samples/ACHN_KIDNEY/ACHN_KIDNEY_CNV_CALLS.bed,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,[]
AGS_STOMACH,1,AGS_STOMACH_amplicon1_Linear_1,Linear,['chr6:286800-386700'],[],0.5710930739312816,99900.0,5.803764559563988,5.803764559563988,None,GRCh38,stomach,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AGS_STOMACH_amplicon1_Linear_1_intervals.bed,samples/AGS_STOMACH/AGS_STOMACH_CNV_CALLS.bed,samples/AGS_STOMACH/AGS_STOMACH_AA_results/AGS_STOMACH_amplicon1.png,samples/AGS_STOMACH/AGS_STOMACH_AA_results/AGS_STOMACH_amplicon1.pdf,samples/AGS_STOMACH/AGS_STOMACH_AA_results/AGS_STOMACH_amplicon1_cycles.txt,samples/AGS_STOMACH/AGS_STOMACH_AA_results/AGS_STOMACH_amplicon1_graph.txt,Not Provided,Not Provided,['DUSP22']
AN3CA_ENDOMETRIUM,NA,AN3CA_ENDOMETRIUM_NA,NA,[],[],NA,NA,NA,NA,NA,GRCh38,endometrium,cell line,Not Provided,samples/AN3CA_ENDOMETRIUM/AN3CA_ENDOMETRIUM_CNV_CALLS.bed,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,[]
AU565_BREAST,1,AU565_BREAST_amplicon1_Complex-non-cyclic_1,Complex-non-cyclic,['chr3:37938090-38298744'],['MYD88'],0.684956358382466,360654.0,4.746376876450477,4.746376876450477,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon1_Complex-non-cyclic_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon1.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon1.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon1_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon1_graph.txt,Not Provided,Not Provided,"['ACAA1', 'CTDSPL', 'DLEC1', 'MYD88', 'OXSR1', 'PLCD1', 'SLC22A13', 'SLC22A14', 'VILL']"
AU565_BREAST,3,AU565_BREAST_amplicon3_ecDNA_1,ecDNA,"['chr8:71754758-71754831', 'chr8:71755523-72875541', 'chr8:72881587-74450636', 'chr8:74454727-74804209', 'chr8:75080101-75089985', 'chr8:75090041-80890260', 'chr8:80933178-80939945', 'chr8:86806127-87315900', 'chr8:87545736-87559512', 'chr8:87631519-88868891', 'chr8:89620033-89620110', 'chr8:89749344-90215126', 'chr8:111530766-116049812', 'chr8:116212705-116219100', 'chr8:118422376-124633936', 'chr8:126785654-127751177', 'chr8:127795872-128084573', 'chr17:41084581-41087430', 'chr17:41087586-41265522', 'chr17:41275913-41385941']","['CCN3', 'HEY1', 'MYC', 'PVT1', 'TPD52']",1.1897876092304642,23364310.0,12.566387068578907,33.63940347733068,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon3_ecDNA_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon3.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon3.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon3_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon3_graph.txt,Not Provided,Not Provided,"['ANXA13', 'ATAD2', 'C8orf76', 'C8orf89', 'CALB1', 'CASC11', 'CASC19', 'CASC21', 'CASC8', 'CASC9', 'CCAT1', 'CCAT2', 'CCN3', 'CNBD1', 'COL14A1', 'COLEC10', 'CSMD3', 'DCAF4L2', 'DECR1', 'DEPTOR', 'DERL1', 'DSCC1', 'ELOC', 'ENPP2', 'FAM83A', 'FAM83A-AS1', 'FAM91A1', 'FBXO32', 'FER1L6', 'FER1L6-AS1', 'FER1L6-AS2', 'GDAP1', 'HAS2', 'HAS2-AS1', 'HEY1', 'HNF4G', 'IL7', 'JPH1', 'KCNB2', 'KLHL38', 'KRT33A', 'KRT33B', 'KRT34', 'KRTAP16-1', 'KRTAP17-1', 'KRTAP29-1', 'KRTAP4-1', 'KRTAP4-11', 'KRTAP4-12', 'KRTAP4-2', 'KRTAP4-3', 'KRTAP4-4', 'KRTAP4-5', 'KRTAP4-6', 'KRTAP4-7', 'KRTAP4-8', 'KRTAP4-9', 'KRTAP9-1', 'KRTAP9-2', 'KRTAP9-3', 'KRTAP9-4', 'KRTAP9-6', 'KRTAP9-7', 'KRTAP9-8', 'KRTAP9-9', 'LY96', 'MAL2', 'MAL2-AS1', 'MMP16', 'MRPL13', 'MRPS28', 'MSC', 'MSC-AS1', 'MTBP', 'MTSS1', 'MYC', 'NBN', 'NDUFB9', 'OSGIN2', 'PCAT1', 'PCAT2', 'PEX2', 'PKIA', 'PKIA-AS1', 'POU5F1B', 'PRNCR1', 'PVT1', 'RDH10', 'RDH10-AS1', 'RIPK2', 'RNF139', 'RNF139-AS1', 'RPL7', 'SAMD12', 'SAMD12-AS1', 'SBSPON', 'SMILR', 'SNTB1', 'STAU2', 'STAU2-AS1', 'STMN2', 'TAF2', 'TATDN1', 'TBC1D31', 'TERF1', 'TMEM65', 'TMEM70', 'TMEM75', 'TNFRSF11B', 'TPD52', 'TRMT12', 'TRPA1', 'TRPS1', 'UBE2W', 'WDYHV1', 'ZBTB10', 'ZC2HC1A', 'ZFHX4', 'ZFHX4-AS1', 'ZHX1', 'ZHX1-C8orf76', 'ZHX2', 'ZNF704']"
AU565_BREAST,4,AU565_BREAST_amplicon4_ecDNA_1,ecDNA,"['chr7:114215973-114465178', 'chr7:114542473-115012909']",[],0.5687244171858152,719641.0,5.76147461498319,8.053644346358116,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon4_ecDNA_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon4.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon4.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon4_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon4_graph.txt,Not Provided,Not Provided,"['FOXP2', 'MDFIC']"
AU565_BREAST,5,AU565_BREAST_amplicon5_BFB_1,BFB,"['chr8:48700744-49057200', 'chr8:49811883-49819185', 'chr8:49821883-49823003']",[],1.039725993486952,364878.0,6.753000169189062,29.261249108946352,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon5_BFB_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon5.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon5.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon5_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon5_graph.txt,Not Provided,Not Provided,"['EFCAB1', 'PPDPFL', 'SNAI2']"
AU565_BREAST,7,AU565_BREAST_amplicon7_Linear_1,Linear,['chr17:28856034-29206046'],[],6.998845947234538e-13,350012.0,4.9724935095834795,4.9724935095834795,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon7_Linear_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon7.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon7.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon7_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon7_graph.txt,Not Provided,Not Provided,"['DHRS13', 'ERAL1', 'FLOT2', 'MYO18A', 'PHF12', 'PIPOX', 'SEZ6', 'TIAF1']"
AU565_BREAST,8,AU565_BREAST_amplicon8_Linear_1,Linear,['chr20:52553411-54663546'],"['CYP24A1', 'ZNF217']",0.5675345444479518,2110135.0,7.340751345128957,7.340751345128957,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/AU565_BREAST_amplicon8_Linear_1_intervals.bed,samples/AU565_BREAST/AU565_BREAST_CNV_CALLS.bed,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon8.png,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon8.pdf,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon8_cycles.txt,samples/AU565_BREAST/AU565_BREAST_AA_results/AU565_BREAST_amplicon8_graph.txt,Not Provided,Not Provided,"['BCAS1', 'CYP24A1', 'DOK5', 'PFDN4', 'SUMO1P1', 'TSHZ2', 'ZNF217']"
BFTC909_KIDNEY,1,BFTC909_KIDNEY_amplicon1_Linear_1,Linear,"['chr1:1131534-1297186', 'chr1:1297717-1934941', 'chr1:1935575-1952100']",[],0.6369083520753686,819401.0,6.480341458361451,6.497686670810794,None,GRCh38,kidney,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BFTC909_KIDNEY_amplicon1_Linear_1_intervals.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_CNV_CALLS.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon1.png,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon1.pdf,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon1_cycles.txt,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon1_graph.txt,Not Provided,Not Provided,"['ACAP3', 'ANKRD65', 'ATAD3A', 'ATAD3B', 'ATAD3C', 'AURKAIP1', 'B3GALT6', 'C1QTNF12', 'CALML6', 'CCNL2', 'CDK11A', 'CDK11B', 'CFAP74', 'CPTP', 'DVL1', 'FNDC10', 'GNB1', 'INTS11', 'MIB2', 'MMP23A', 'MMP23B', 'MRPL20', 'MRPL20-AS1', 'MXRA8', 'NADK', 'PUSL1', 'SCNN1D', 'SDF4', 'SLC35E2A', 'SLC35E2B', 'SNORD167', 'SSU72', 'TAS1R3', 'TMEM240', 'TMEM52', 'TMEM88B', 'TNFRSF18', 'TNFRSF4', 'TTLL10', 'UBE2J2', 'VWA1']"
BFTC909_KIDNEY,2,BFTC909_KIDNEY_amplicon2_BFB_1,BFB,['chr6:39273977-42291125'],"['CCND3', 'TFEB']",0.9576704614857456,3017148.0,12.081520298331046,24.099471330503828,None,GRCh38,kidney,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BFTC909_KIDNEY_amplicon2_BFB_1_intervals.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_CNV_CALLS.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon2.png,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon2.pdf,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon2_cycles.txt,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon2_graph.txt,Not Provided,Not Provided,"['ADCY10P1', 'APOBEC2', 'BYSL', 'C6orf132', 'CCND3', 'DAAM2', 'DAAM2-AS1', 'FOXP4', 'FOXP4-AS1', 'FRS3', 'GUCA1A', 'GUCA1B', 'KCNK16', 'KCNK17', 'KIF6', 'LRFN2', 'MDFI', 'MED20', 'MOCS1', 'MRPS10', 'NCR2', 'NFYA', 'OARD1', 'PGC', 'PRICKLE4', 'TAF8', 'TDRG1', 'TFEB', 'TOMM6', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML3P', 'TREML4', 'TREML5P', 'TRERF1', 'TSPO2', 'UNC5CL', 'USP49']"
BFTC909_KIDNEY,3,BFTC909_KIDNEY_amplicon3_BFB_1,BFB,['chr9:5401080-5997217'],"['CD274', 'MLANA']",0.9279546023074174,596137.0,14.81924528487282,24.42541066780932,None,GRCh38,kidney,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BFTC909_KIDNEY_amplicon3_BFB_1_intervals.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_CNV_CALLS.bed,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon3.png,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon3.pdf,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon3_cycles.txt,samples/BFTC909_KIDNEY/BFTC909_KIDNEY_AA_results/BFTC909_KIDNEY_amplicon3_graph.txt,Not Provided,Not Provided,"['CD274', 'ERMP1', 'KIAA2026', 'MLANA', 'PDCD1LG2', 'PLGRKT', 'RIC1']"
BT20_BREAST,1,BT20_BREAST_amplicon1_Complex-non-cyclic_1,Complex-non-cyclic,"['chr1:108703499-108895421', 'chr1:108897395-109030611', 'chr1:109032558-109807127', 'chr1:112000793-112292483', 'chr1:112295043-113068717', 'chr1:113071155-114111729', 'chr1:114111745-117337782', 'chr1:117339220-119581408']","['ATP1A1', 'NRAS', 'RHOC', 'TENT5C', 'TRIM33']",1.3780486942568284,8673870.0,6.171298405381952,9.633157525773399,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon1_Complex-non-cyclic_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon1.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon1.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon1_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon1_graph.txt,Not Provided,Not Provided,"['AKNAD1', 'AKR7A2P1', 'AMIGO1', 'AMPD1', 'AMPD2', 'AP4B1', 'AP4B1-AS1', 'ATP1A1', 'ATP1A1-AS1', 'ATXN7L2', 'BCAS2', 'BCL2L15', 'C1orf137', 'C1orf194', 'CAPZA1', 'CASQ2', 'CD101', 'CD2', 'CD58', 'CELSR2', 'CLCC1', 'CSDE1', 'CTTNBP2NL', 'CYB561D1', 'DCLRE1B', 'DENND2C', 'EPS8L3', 'FNDC7', 'GDAP2', 'GNAI3', 'GNAT2', 'GPR61', 'GPSM2', 'GSTM1', 'GSTM2', 'GSTM3', 'GSTM4', 'GSTM5', 'HAO2', 'HAO2-IT1', 'HIPK1', 'HIPK1-AS1', 'HSD3B1', 'HSD3B2', 'HSD3BP4', 'IGSF3', 'KIAA1324', 'LRIG2', 'LRIG2-DT', 'MAB21L3', 'MAGI3', 'MAN1A2', 'MOV10', 'MYBPHL', 'NGF', 'NGF-AS1', 'NHLH2', 'NRAS', 'OLFML3', 'PHTF1', 'PPM1J', 'PSMA5', 'PSRC1', 'PTGFRN', 'PTPN22', 'RHOC', 'RSBN1', 'SARS1', 'SCARNA2', 'SIKE1', 'SLC16A1', 'SLC16A1-AS1', 'SLC22A15', 'SORT1', 'SPAG17', 'SPATA42', 'ST7L', 'STXBP3', 'SYCP1', 'SYPL2', 'SYT6', 'TAF13', 'TAFA3', 'TBX15', 'TENT5C', 'TMEM167B', 'TRIM33', 'TRIM45', 'TSHB', 'TSPAN2', 'TTF2', 'VANGL1', 'VTCN1', 'WARS2', 'WARS2-AS1', 'WARS2-IT1', 'WDR3', 'WDR47', 'WNT2B']"
BT20_BREAST,2,BT20_BREAST_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr7:57464656-57898025', 'chr7:57899666-58100002', 'chr7:60912191-61084090', 'chr7:62100000-62436419', 'chr7:67306721-68137063', 'chr1:121391446-121646453', 'chr16:32805799-32807368', 'chr16:36124075-36144659', 'chr16:47245033-48475021', 'chr16:48477534-48574317']",[],2.352575863303426,3576296.0,6.870389743345076,17.024176465855117,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon2.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon2.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon2_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon2_graph.txt,Not Provided,Not Provided,"['ABCC11', 'ABCC12', 'EMBP1', 'ITFG1', 'LONP2', 'N4BP1', 'PHKB', 'SIAH1', 'SRGAP2-AS1', 'SRGAP2C', 'STAG3L4', 'ZNF716']"
BT20_BREAST,3,BT20_BREAST_amplicon3_ecDNA_1,ecDNA,"['chr3:121723267-121999397', 'chr12:131184734-131185819', 'chr12:131385916-131386534', 'chr12:131387482-131388613']",[],0.6603480514214766,278964.0,5.889813695868704,8.572744873375248,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon3_ecDNA_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon3.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon3.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon3_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon3_graph.txt,Not Provided,Not Provided,"['EAF2', 'GOLGB1', 'ILDR1', 'IQCB1', 'SLC15A2']"
BT20_BREAST,4,BT20_BREAST_amplicon4_Linear_1,Linear,"['chr4:147281561-149069430', 'chr4:149071425-151331389', 'chr4:151332976-151419570', 'chr4:151420400-151869013', 'chr4:151873569-152957629', 'chr6:113401524-113401880']",['FBXW7'],0.9233363210464672,5667456.0,5.291372714910683,5.291372714910695,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon4_Linear_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon4.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon4.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon4_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon4_graph.txt,Not Provided,Not Provided,"['ARFIP1', 'ARHGAP10', 'DCLK2', 'EDNRA', 'FAM160A1', 'FBXW7', 'FBXW7-AS1', 'FHDC1', 'GATB', 'IQCM', 'LRBA', 'MAB21L2', 'NR3C2', 'PRMT9', 'PRSS48', 'RPS3A', 'SH3D19', 'SNORD73A', 'SNORD73B', 'TIGD4', 'TMEM154', 'TMEM184C']"
BT20_BREAST,6,BT20_BREAST_amplicon6_Linear_1,Linear,['chr4:160120710-160347728'],[],0.494069968562786,227018.0,5.400445726106874,5.400445726106874,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon6_Linear_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon6.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon6.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon6_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon6_graph.txt,Not Provided,Not Provided,[]
BT20_BREAST,7,BT20_BREAST_amplicon7_Linear_1,Linear,['chr6:103590860-104760872'],[],0.0,1170012.0,5.681984082965932,5.681984082965932,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon7_Linear_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon7.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon7.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon7_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon7_graph.txt,Not Provided,Not Provided,['HACE1']
BT20_BREAST,8,BT20_BREAST_amplicon8_Linear_1,Linear,['chr6:105275874-106495886'],['PRDM1'],0.0,1220012.0,4.605928151125384,4.605928151125384,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon8_Linear_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon8.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon8.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon8_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon8_graph.txt,Not Provided,Not Provided,"['ATG5', 'CRYBG1', 'PRDM1', 'PREP']"
BT20_BREAST,9,BT20_BREAST_amplicon9_Complex-non-cyclic_1,Complex-non-cyclic,"['chr7:51546930-53029685', 'chr7:54608237-55849669', 'chr7:56028027-56048612', 'chr7:61732692-61753276', 'chr7:71851594-72345569']",['EGFR'],1.8418828719194542,3259331.0,8.153767801362333,17.217687118142326,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/BT20_BREAST_amplicon9_Complex-non-cyclic_1_intervals.bed,samples/BT20_BREAST/BT20_BREAST_CNV_CALLS.bed,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon9.png,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon9.pdf,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon9_cycles.txt,samples/BT20_BREAST/BT20_BREAST_AA_results/BT20_BREAST_amplicon9_graph.txt,Not Provided,Not Provided,"['CALN1', 'EGFR', 'EGFR-AS1', 'ELDR', 'FKBP9P1', 'LANCL2', 'PSPH', 'SEC61G', 'SEPTIN14', 'VOPP1']"
